GID,위도,경도,생활인구수,지하철역까지거리_m_,격자_내_정류장수,법정동명,법정동_주민등록인구수,반경150m_정류장수,반경300m_정류장수,반경400m_정류장수,노선_수_,인가대수_대__합계_,배차간격_분__평균_,최소배차_분__평균_,최대배차_분__평균_,총하차인원_lightgbm
다사480441,37.49514614,126.9123051,857,511.45,0,신대방동,45025,4,10,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12903.84491235481
다사490436,37.49069526,126.9236519,335,255.08,0,신대방동,45025,4,14,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6923.104513044892
다사509457,37.50972597,126.9450037,285,455.84,0,노량진동,30270,3,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12681.235096160335
다사608499,37.54805524,127.0567939,259,387.74,0,성수동2가,23518,1,2,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9010.49485987006
다사602492,37.54172023,127.0500396,618,519.88,0,성수동1가,27925,3,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4424.127854410977
다사566493,37.54245925,127.0092839,333,712.68,0,옥수동,25184,0,13,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5714.926908876515
다사591507,37.55519207,127.0375047,506,550.9,0,행당동,41616,0,12,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7728.3556903313365
다사575492,37.54159982,127.0194772,255,191.79,0,옥수동,25184,0,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10312.833865982413
다사576500,37.54881504,127.020563,376,425.58,0,금호동3가,11670,10,19,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6696.7385973875325
다사609485,37.53544082,127.0580005,249,1036.94,0,성수동2가,23518,3,10,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5868.410946016479
다사579522,37.56865797,127.0238329,377,640.79,0,상왕십리동,3685,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7384.996103652322
다사621509,37.5571229,127.0714589,285,1416.97,0,송정동,9477,2,4,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9825.001760289279
다사579501,37.54973011,127.0239534,391,616.23,0,금호동3가,11670,0,14,39,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6846.158583504398
다사594499,37.54799469,127.0409454,267,577.34,0,성수동1가,27925,0,0,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10329.663399324356
다사583510,37.55786023,127.0284305,392,111.86,0,행당동,41616,3,9,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5568.740139615481
다사569496,37.54517729,127.0126621,453,440.44,0,옥수동,25184,0,22,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5152.45808816183
다사591516,37.56330403,127.0374546,264,149.29,0,행당동,41616,5,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6320.0638480819025
다사587504,37.55247026,127.032993,391,619.55,0,응봉동,14593,7,26,43,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5969.86564007965
다사605514,37.56156241,127.0533171,323,227.66,0,용답동,11989,0,0,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11294.362591839485
다사604515,37.56245945,127.0521795,253,120.78,0,용답동,11989,0,0,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10271.036437634566
다사602487,37.53721357,127.0500667,266,861.76,0,성수동1가,27925,2,4,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9749.095938056123
다사603487,37.53721787,127.0511986,287,920.07,0,성수동2가,23518,2,5,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10023.348010426927
다사593509,37.55700358,127.0397579,438,333.56,0,행당동,41616,6,13,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6527.422457211673
다사594515,37.56241596,127.0408569,372,320.55,0,마장동,21338,2,11,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7255.472165957213
다사582514,37.56146101,127.0272756,211,366.46,0,하왕십리동,29847,2,7,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12165.555332189693
다사600514,37.56154086,127.0476559,274,290.83,0,사근동,6634,4,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16199.702666561963
다사596496,37.54529948,127.043226,549,221.05,0,성수동1가,27925,2,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8139.375777346851
다사602500,37.54893088,127.0499963,400,299.62,0,성수동1가,27925,0,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14519.829826423724
다사601502,37.55072923,127.0488533,320,414.58,0,성수동1가,27925,0,4,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10825.328090296736
다사584504,37.55245678,127.0295967,428,538.3,0,응봉동,14593,8,20,44,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5680.1993709075205
다사582502,37.55064508,127.0273439,382,747.33,0,금호동1가,14500,3,19,37,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4970.081138623806
다사606485,37.53542806,127.0546049,493,1030.18,0,성수동2가,23518,1,5,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9707.703896984372
다사587512,37.55968089,127.032948,244,278.95,0,행당동,41616,2,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7732.429714627248
다사605494,37.54353579,127.0534247,265,256.17,0,성수동2가,23518,0,7,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9319.033577298394
다사584512,37.5596674,127.0295514,413,263.65,0,행당동,41616,0,6,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16393.836230003504
다사589520,37.56690044,127.0351676,251,578.54,0,마장동,21338,3,5,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8701.769976493142
다사568493,37.54246864,127.0115478,300,515.46,0,옥수동,25184,11,22,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5468.2802076554935
다사584521,37.56777934,127.0295004,537,368.39,0,하왕십리동,29847,6,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6203.759704267947
다사574494,37.54339786,127.0183337,435,214.25,0,옥수동,25184,0,8,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5556.903385125175
다사600492,37.54171158,127.0477757,216,349.59,0,성수동1가,27925,4,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5794.423320455335
다사583517,37.56416952,127.0283907,241,56.42,0,하왕십리동,29847,3,6,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10120.116794441334
다사593519,37.56601686,127.0397025,247,283.73,0,마장동,21338,2,14,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8755.251995650115
다사592520,37.56691377,127.0385646,482,395.37,0,마장동,21338,1,6,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10489.097603223667
다사573502,37.55060386,127.0171552,237,286.35,0,금호동3가,11670,5,18,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7077.270506410464
다사601487,37.53720925,127.0489348,254,811.57,0,성수동1가,27925,2,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8249.396986458354
다사600501,37.54982357,127.0477267,456,295.25,0,성수동1가,27925,0,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14519.829826423724
다사588517,37.564192,127.0340521,251,360.75,0,도선동,4625,0,8,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7838.720644566047
다사569499,37.54788127,127.0126445,307,280.2,0,옥수동,25184,2,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11789.304948346156
다사619506,37.55441066,127.0692101,277,1378.99,0,송정동,9477,0,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9489.349829777804
다사587522,37.56869416,127.0328917,400,585.33,0,하왕십리동,29847,0,6,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11034.019086314833
다사579498,37.54702613,127.0239706,320,734.76,0,금호동4가,14021,3,20,27,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4958.411998904177
다사608485,37.53543658,127.0568686,407,1025.02,0,성수동2가,23518,2,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7697.701048663939
다사576503,37.55151903,127.0205457,249,332.15,0,금호동3가,11670,4,13,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6315.3693274984935
다사598492,37.54170289,127.0455118,362,232.03,0,성수동1가,27925,4,14,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4994.358095202729
다사591518,37.56510668,127.0374434,270,349.14,0,행당동,41616,3,12,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10529.069200812943
다사587503,37.55156894,127.0329986,342,708.36,0,응봉동,14593,5,25,35,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5807.49272508761
다사579497,37.5461248,127.0239763,458,760.49,0,금호동4가,14021,5,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8203.03354091881
다사613514,37.56159633,127.0623751,259,531.44,0,용답동,11989,2,5,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8015.631565707314
다사595509,37.55701239,127.0420223,320,139.18,0,행당동,41616,4,13,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6246.729843546313
다사599501,37.54981922,127.0465946,306,302.21,0,성수동1가,27925,0,6,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14519.829826423724
다사577495,37.54431299,127.0217238,369,489.29,0,금호동4가,14021,1,7,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13207.834249934
다사608489,37.53904191,127.0568473,415,625.8,0,성수동2가,23518,4,12,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8058.843446969802
다사599513,37.56063518,127.0465291,306,418.26,0,사근동,6634,4,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8895.325529953472
다사596522,37.56873404,127.0430829,788,297.02,0,마장동,21338,0,9,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10682.17900135222
다사601513,37.56064386,127.0487936,223,249.46,0,사근동,6634,4,9,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11842.966941495986
다사579502,37.55063144,127.0239476,697,532.04,0,금호동3가,11670,0,17,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4866.897052334604
다사584508,37.55606209,127.029574,654,137.55,0,행당동,41616,3,10,35,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5701.611571964247
다사571495,37.54428529,127.0149319,346,359.69,0,옥수동,25184,8,19,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4788.040665870218
다사585502,37.55065863,127.0307401,430,746.44,0,응봉동,14593,7,20,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5775.069696909951
다사603495,37.54442853,127.0511553,285,426.21,0,성수동2가,23518,0,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8088.566066351096
다사580513,37.5605506,127.0250168,549,534.61,0,하왕십리동,29847,6,12,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10997.111121610298
다사568497,37.54607394,127.0115243,307,447.96,0,옥수동,25184,0,8,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7731.911252746669
다사599500,37.54891789,127.0466001,479,206.11,0,성수동1가,27925,0,5,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11625.483501042136
다사575494,37.54340247,127.0194656,278,272.39,0,옥수동,25184,0,5,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12647.357479883129
다사581510,37.55785117,127.0261661,678,298.72,0,행당동,41616,1,19,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7987.966663464384
다사588515,37.56238934,127.0340634,265,186.72,0,도선동,4625,3,12,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10583.744282833826
다사578510,37.55783749,127.0227696,400,425.34,0,신당동,65238,1,11,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8916.301122411314
다사594508,37.55610666,127.0408956,405,235.88,0,행당동,41616,2,14,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4916.616468503288
다사594514,37.56151463,127.0408624,503,321.19,0,행당동,41616,3,10,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9086.900830545648
다사605516,37.56336507,127.0533063,217,253.02,0,용답동,11989,0,4,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10561.285986806359
다사608486,37.53633791,127.0568633,213,925.08,0,성수동2가,23518,5,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6330.169190020316
다사600500,37.54892223,127.0477322,351,195.76,0,성수동1가,27925,0,4,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11869.640886143454
다사574493,37.54249653,127.0183395,439,130.95,0,옥수동,25184,2,4,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11496.722548592956
다사606492,37.5417374,127.0545674,261,344.8,0,성수동2가,23518,2,10,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3509.4815074502712
다사581497,37.5461339,127.0262403,270,932.27,0,금호동4가,14021,2,15,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5329.151095883339
다사584513,37.56056873,127.0295457,356,363.84,0,하왕십리동,29847,0,2,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10566.256135168038
다사570492,37.54157665,127.0138175,356,307.43,0,옥수동,25184,4,31,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8290.077102940037
다사570499,37.54788594,127.0137766,346,182.11,0,옥수동,25184,2,14,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3937.904409459721
다사578501,37.54972554,127.0228213,444,572.51,0,금호동3가,11670,0,15,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6566.960592852959
다사593499,37.54799029,127.0398133,216,643.39,0,성수동1가,27925,0,0,1,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8344.560904856568
다사617500,37.54899438,127.0669771,243,1084.06,0,송정동,9477,5,12,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8387.937583990155
다사612514,37.56159213,127.0612428,453,431.66,0,용답동,11989,3,3,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10218.159188742724
다사589504,37.5524792,127.0352572,362,739.03,0,응봉동,14593,4,18,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5868.475583097579
다사586501,37.54976179,127.0318778,342,864.08,0,응봉동,14593,8,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8779.336515901123
다사567492,37.54156262,127.0104217,249,606.79,0,옥수동,25184,7,17,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4337.132188515887
다사593512,37.55970757,127.0397413,291,333.12,0,행당동,41616,1,19,27,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5070.097125044546
다사606514,37.56156669,127.0544494,338,167.7,0,용답동,11989,0,1,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11252.565163491638
다사618504,37.55260386,127.0680883,268,1387.61,0,송정동,9477,2,8,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8128.832920828218
다사597517,37.56423178,127.0442427,249,234.88,0,마장동,21338,0,7,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13288.72724162927
다사620508,37.55621745,127.0703319,370,1364.01,0,송정동,9477,1,4,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9825.001760289279
다사599488,37.53810191,127.0466656,268,644.81,0,성수동1가,27925,2,4,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9885.490803586448
다사571490,37.53977865,127.0149611,237,293.38,0,옥수동,25184,3,8,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8247.589353679665
다사588516,37.56329067,127.0340578,246,269.18,0,도선동,4625,3,7,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11467.372795964939
다사595523,37.56963098,127.041945,593,405.63,0,마장동,21338,1,3,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9611.50128987602
다사570501,37.54968859,127.0137648,253,237.98,0,옥수동,25184,3,17,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,604.1008688726034
다사599487,37.53720058,127.0466711,225,741.91,0,성수동1가,27925,0,4,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8249.396986458354
다사572491,37.54068462,127.0160872,455,151.94,0,옥수동,25184,2,8,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7076.879681226271
다사583513,37.56056421,127.0284135,374,375.31,0,하왕십리동,29847,2,3,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10322.09875006672
다사582516,37.56326366,127.0272642,385,197.75,0,하왕십리동,29847,0,6,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10518.351070450186
다사600502,37.5507249,127.0477213,562,395.11,0,성수동1가,27925,1,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10157.518036901673
다사575496,37.54520513,127.0194541,321,438.15,0,금호동4가,14021,3,8,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8162.754189020463
다사588505,37.55337606,127.0341195,298,597.67,0,응봉동,14593,6,28,37,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5969.86564007965
다사598489,37.53899889,127.0455282,274,526.3,0,성수동1가,27925,2,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9747.644290077404
다사589505,37.55338053,127.0352516,785,669.57,0,응봉동,14593,1,22,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4431.72077431843
다사581505,37.55334453,127.0261947,583,526.43,0,금호동1가,14500,8,31,44,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5425.233337027097
다사582512,37.55965836,127.0272869,355,326.16,0,행당동,41616,3,3,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11686.072583289784
다사606516,37.56336935,127.0544386,350,270.05,0,용답동,11989,0,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15813.09142737618
다사598517,37.56423614,127.045375,371,296.96,0,마장동,21338,0,0,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14333.883596905369
다사583516,37.56326819,127.0283964,389,143.67,0,하왕십리동,29847,1,5,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11753.916018355394
다사586518,37.56508437,127.0317819,319,264.47,0,도선동,4625,2,9,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10159.04128560723
다사582501,37.54974376,127.0273496,301,809.43,0,금호동1가,14500,2,21,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5081.1408914352705
다사584511,37.55876608,127.029557,336,163.49,0,행당동,41616,2,7,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,16667.192873611315
다사585511,37.55877058,127.0306892,383,195.38,0,행당동,41616,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9734.958276212881
다사598518,37.56513747,127.0453695,475,239.24,0,마장동,21338,0,6,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11538.519976940803
다사581514,37.56145647,127.0261433,357,415.55,0,하왕십리동,29847,2,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8597.422494458777
다사574498,37.54700317,127.0183105,217,263.41,0,금호동4가,14021,5,23,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4847.9243851801575
다사587500,37.54886495,127.0330155,217,987.99,0,응봉동,14593,2,11,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6607.29848426517
다사588523,37.56959996,127.0340185,212,725.84,0,마장동,21338,1,1,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7686.275088304888
다사578503,37.5515282,127.0228098,510,393.07,0,금호동2가,9111,0,12,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6203.788881710629
다사582523,37.56957294,127.0272243,209,582.05,0,하왕십리동,29847,3,9,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6459.525996023906
다사580524,37.57046518,127.0249538,868,747.42,0,상왕십리동,3685,3,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7565.497217420909
다사577506,37.5542276,127.0216605,355,115.03,0,금호동1가,14500,8,22,38,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4483.810603430487
다사572490,37.53978329,127.0160931,334,233.67,0,옥수동,25184,1,7,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14630.32648499364
다사607516,37.56337362,127.0555709,369,222.48,0,용답동,11989,0,9,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8960.863007250695
다사589506,37.55428186,127.035246,285,608.75,0,응봉동,14593,7,24,35,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5969.86564007965
다사598494,37.54350555,127.0455009,245,74.31,0,성수동1가,27925,3,13,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,612.9835204393718
다사581508,37.55604851,127.0261776,264,322.67,0,행당동,41616,11,25,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6241.362966582456
다사576509,37.55692699,127.020511,350,269.59,0,금호동1가,14500,4,16,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5610.107183464713
다사581504,37.5524432,127.0262004,360,560.08,0,금호동1가,14500,12,26,40,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5920.676079363768
다사579519,37.56595399,127.0238502,287,471.07,0,상왕십리동,3685,5,13,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9253.150834370303
다사603492,37.54172454,127.0511716,216,533.08,0,성수동2가,23518,0,13,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6089.309565265352
다사578506,37.55423218,127.0227926,616,212.81,0,금호동1가,14500,7,31,46,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3705.3654765591696
다사583512,37.55966289,127.0284192,610,279.26,0,행당동,41616,0,7,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,20036.186643853176
다사580520,37.56685988,127.0249767,410,431.85,0,상왕십리동,3685,5,16,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6566.201524304044
다사585513,37.56057324,127.0306779,217,379.25,0,하왕십리동,29847,0,0,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9055.072052367685
다사593516,37.56331288,127.0397191,547,262.92,0,마장동,21338,2,10,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4560.197112770205
다사576505,37.55332168,127.0205341,223,131.97,0,금호동2가,9111,8,18,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5998.22577049095
다사606500,37.54894806,127.0545245,215,497.28,0,성수동2가,23518,2,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8114.899541262125
다사584502,37.55065413,127.029608,513,738.74,0,응봉동,14593,7,24,39,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5357.51097101682
다사582511,37.55875703,127.0272926,454,252.2,0,행당동,41616,0,10,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7131.522232394936
다사584518,37.56507536,127.0295174,392,85.28,0,홍익동,3638,5,10,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9931.686722565237
다사599495,37.54441124,127.0466274,243,189.02,0,성수동1가,27925,1,9,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3267.377261565155
다사604514,37.56155812,127.0521849,209,136.15,0,용답동,11989,0,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10271.036437634566
다사601515,37.56244652,127.0487827,212,185.03,0,사근동,6634,2,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11760.107590715412
다사586522,37.56868967,127.0317594,228,530.46,0,하왕십리동,29847,2,8,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6806.191067271466
다사574507,37.55511512,127.0182583,380,200.9,0,금호동2가,9111,3,16,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4647.154610756317
다사617502,37.55079705,127.0669667,297,1186.68,0,송정동,9477,3,8,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8693.230194677753
다사607497,37.54624832,127.0556726,459,182.24,0,성수동2가,23518,0,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11252.565163491638
