GID,위도,경도,생활인구수,지하철역까지거리(m),격자_내_정류장수,법정동명,법정동_주민등록인구수,반경150m_정류장수,반경300m_정류장수,반경400m_정류장수,노선(수),"인가대수(대, 합계)","배차간격(분, 평균)","최소배차(분, 평균)","최대배차(분, 평균)",총하차인원_lr
다사588517,37.564192,127.0340521,251,360.75,0,도선동,4625,0,8,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8604.709142741685
다사569499,37.54788127,127.0126445,307,280.2,0,옥수동,25184,2,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10871.134232387472
다사619506,37.55441066,127.0692101,277,1378.99,0,송정동,9477,0,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3247.673370546965
다사587522,37.56869416,127.0328917,400,585.33,0,하왕십리동,29847,0,6,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7859.83827357508
다사579498,37.54702613,127.0239706,320,734.76,0,금호동4가,14021,3,20,27,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5445.804612304923
다사608485,37.53543658,127.0568686,407,1025.02,0,성수동2가,23518,2,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5298.605813878674
다사576503,37.55151903,127.0205457,249,332.15,0,금호동3가,11670,4,13,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7283.468551477121
다사598492,37.54170289,127.0455118,362,232.03,0,성수동1가,27925,4,14,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10861.151775223208
다사591518,37.56510668,127.0374434,270,349.14,0,행당동,41616,3,12,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11850.095787503064
다사587503,37.55156894,127.0329986,342,708.36,0,응봉동,14593,5,25,35,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4873.599525716114
다사579497,37.5461248,127.0239763,458,760.49,0,금호동4가,14021,5,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6237.061547550655
다사613514,37.56159633,127.0623751,259,531.44,0,용답동,11989,2,5,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10856.355920036309
다사595509,37.55701239,127.0420223,320,139.18,0,행당동,41616,4,13,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10748.753709695355
다사599501,37.54981922,127.0465946,306,302.21,0,성수동1가,27925,0,6,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11546.202566472983
다사577495,37.54431299,127.0217238,369,489.29,0,금호동4가,14021,1,7,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9193.76050836004
다사608489,37.53904191,127.0568473,415,625.8,0,성수동2가,23518,4,12,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7486.549562154962
다사599513,37.56063518,127.0465291,306,418.26,0,사근동,6634,4,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10107.357748668508
다사596522,37.56873404,127.0430829,788,297.02,0,마장동,21338,0,9,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6820.637777241531
다사601513,37.56064386,127.0487936,223,249.46,0,사근동,6634,4,9,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12649.68547087327
다사579502,37.55063144,127.0239476,697,532.04,0,금호동3가,11670,0,17,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,1165.717909101224
다사584508,37.55606209,127.029574,654,137.55,0,행당동,41616,3,10,35,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5679.662309778292
다사571495,37.54428529,127.0149319,346,359.69,0,옥수동,25184,8,19,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10413.084098395615
다사585502,37.55065863,127.0307401,430,746.44,0,응봉동,14593,7,20,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5695.68472714046
다사603495,37.54442853,127.0511553,285,426.21,0,성수동2가,23518,0,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9284.4013798045
다사580513,37.5605506,127.0250168,549,534.61,0,하왕십리동,29847,6,12,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10804.915461121544
다사568497,37.54607394,127.0115243,307,447.96,0,옥수동,25184,0,8,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6933.513059353494
다사599500,37.54891789,127.0466001,479,206.11,0,성수동1가,27925,0,5,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10332.120708770217
다사575494,37.54340247,127.0194656,278,272.39,0,옥수동,25184,0,5,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9979.28110612309
다사581510,37.55785117,127.0261661,678,298.72,0,행당동,41616,1,19,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4320.351877763269
다사588515,37.56238934,127.0340634,265,186.72,0,도선동,4625,3,12,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11980.516977242463
다사578510,37.55783749,127.0227696,400,425.34,0,신당동,65238,1,11,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6246.078003076063
다사594508,37.55610666,127.0408956,405,235.88,0,행당동,41616,2,14,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10195.351570042738
다사594514,37.56151463,127.0408624,503,321.19,0,행당동,41616,3,10,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7707.223972419453
다사605516,37.56336507,127.0533063,217,253.02,0,용답동,11989,0,4,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11387.917412728935
다사608486,37.53633791,127.0568633,213,925.08,0,성수동2가,23518,5,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8383.868261989934
다사600500,37.54892223,127.0477322,351,195.76,0,성수동1가,27925,0,4,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10866.906555441576
다사574493,37.54249653,127.0183395,439,130.95,0,옥수동,25184,2,4,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11443.250219789814
다사606492,37.5417374,127.0545674,261,344.8,0,성수동2가,23518,2,10,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9707.369434835653
다사581497,37.5461339,127.0262403,270,932.27,0,금호동4가,14021,2,15,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5959.972915897595
다사584513,37.56056873,127.0295457,356,363.84,0,하왕십리동,29847,0,2,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9700.238107278394
다사570492,37.54157665,127.0138175,356,307.43,0,옥수동,25184,4,31,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7835.573929448672
다사570499,37.54788594,127.0137766,346,182.11,0,옥수동,25184,2,14,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9949.83388602795
다사578501,37.54972554,127.0228213,444,572.51,0,금호동3가,11670,0,15,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,1812.344386914292
다사593499,37.54799029,127.0398133,216,643.39,0,성수동1가,27925,0,0,1,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11162.180799967895
다사617500,37.54899438,127.0669771,243,1084.06,0,송정동,9477,5,12,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6521.8212438330465
다사612514,37.56159213,127.0612428,453,431.66,0,용답동,11989,3,3,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11177.737392708794
다사589504,37.5524792,127.0352572,362,739.03,0,응봉동,14593,4,18,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4178.33391687029
다사586501,37.54976179,127.0318778,342,864.08,0,응봉동,14593,8,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8899.62409141029
다사567492,37.54156262,127.0104217,249,606.79,0,옥수동,25184,7,17,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10470.574689473458
다사593512,37.55970757,127.0397413,291,333.12,0,행당동,41616,1,19,27,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7703.252068279895
다사606514,37.56156669,127.0544494,338,167.7,0,용답동,11989,0,1,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12941.01296454842
다사618504,37.55260386,127.0680883,268,1387.61,0,송정동,9477,2,8,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4398.178176903444
다사597517,37.56423178,127.0442427,249,234.88,0,마장동,21338,0,7,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10113.591464583234
다사620508,37.55621745,127.0703319,370,1364.01,0,송정동,9477,1,4,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4986.1483814004805
다사599488,37.53810191,127.0466656,268,644.81,0,성수동1가,27925,2,4,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9653.850825867286
다사571490,37.53977865,127.0149611,237,293.38,0,옥수동,25184,3,8,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11053.275794944115
다사588516,37.56329067,127.0340578,246,269.18,0,도선동,4625,3,7,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10320.439966713486
다사595523,37.56963098,127.041945,593,405.63,0,마장동,21338,1,3,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7413.750534075485
다사570501,37.54968859,127.0137648,253,237.98,0,옥수동,25184,3,17,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10358.61334223893
다사599487,37.53720058,127.0466711,225,741.91,0,성수동1가,27925,0,4,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9824.331608413811
다사572491,37.54068462,127.0160872,455,151.94,0,옥수동,25184,2,8,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10316.72489890187
다사583513,37.56056421,127.0284135,374,375.31,0,하왕십리동,29847,2,3,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11339.805841144593
다사582516,37.56326366,127.0272642,385,197.75,0,하왕십리동,29847,0,6,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9474.630931330243
다사600502,37.5507249,127.0477213,562,395.11,0,성수동1가,27925,1,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9701.210619169642
다사575496,37.54520513,127.0194541,321,438.15,0,금호동4가,14021,3,8,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8258.107250134333
다사588505,37.55337606,127.0341195,298,597.67,0,응봉동,14593,6,28,37,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6092.883724070694
다사598489,37.53899889,127.0455282,274,526.3,0,성수동1가,27925,2,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10440.038226267894
다사589505,37.55338053,127.0352516,785,669.57,0,응봉동,14593,1,22,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,105.28543114685272
다사581505,37.55334453,127.0261947,583,526.43,0,금호동1가,14500,8,31,44,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4416.457618628601
다사582512,37.55965836,127.0272869,355,326.16,0,행당동,41616,3,3,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9858.284199094887
다사606516,37.56336935,127.0544386,350,270.05,0,용답동,11989,0,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9812.473062333882
다사598517,37.56423614,127.045375,371,296.96,0,마장동,21338,0,0,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9234.243948004281
다사583516,37.56326819,127.0283964,389,143.67,0,하왕십리동,29847,1,5,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10924.706119561593
다사586518,37.56508437,127.0317819,319,264.47,0,도선동,4625,2,9,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10399.11833379562
다사582501,37.54974376,127.0273496,301,809.43,0,금호동1가,14500,2,21,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,2660.124959095805
다사584511,37.55876608,127.029557,336,163.49,0,행당동,41616,2,7,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11866.695897142985
다사585511,37.55877058,127.0306892,383,195.38,0,행당동,41616,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11226.58799698306
다사598518,37.56513747,127.0453695,475,239.24,0,마장동,21338,0,6,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9739.999493540834
다사581514,37.56145647,127.0261433,357,415.55,0,하왕십리동,29847,2,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10357.257518753455
다사574498,37.54700317,127.0183105,217,263.41,0,금호동4가,14021,5,23,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8736.454984774378
다사587500,37.54886495,127.0330155,217,987.99,0,응봉동,14593,2,11,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6554.134866173123
다사588523,37.56959996,127.0340185,212,725.84,0,마장동,21338,1,1,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8012.960892196968
다사578503,37.5515282,127.0228098,510,393.07,0,금호동2가,9111,0,12,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,2687.740387358748
다사582523,37.56957294,127.0272243,209,582.05,0,하왕십리동,29847,3,9,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9729.332391304839
다사580524,37.57046518,127.0249538,868,747.42,0,상왕십리동,3685,3,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5016.321407935304
다사577506,37.5542276,127.0216605,355,115.03,0,금호동1가,14500,8,22,38,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9727.401707261499
다사572490,37.53978329,127.0160931,334,233.67,0,옥수동,25184,1,7,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11389.426556364067
다사607516,37.56337362,127.0555709,369,222.48,0,용답동,11989,0,9,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10348.893525267638
다사589506,37.55428186,127.035246,285,608.75,0,응봉동,14593,7,24,35,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7101.1459097987845
다사598494,37.54350555,127.0455009,245,74.31,0,성수동1가,27925,3,13,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11673.573359812213
다사581508,37.55604851,127.0261776,264,322.67,0,행당동,41616,11,25,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12660.706561422297
다사576509,37.55692699,127.020511,350,269.59,0,금호동1가,14500,4,16,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8582.806186494885
다사581504,37.5524432,127.0262004,360,560.08,0,금호동1가,14500,12,26,40,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8909.32265444345
다사579519,37.56595399,127.0238502,287,471.07,0,상왕십리동,3685,5,13,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10723.420584083296
다사603492,37.54172454,127.0511716,216,533.08,0,성수동2가,23518,0,13,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8096.420026392627
다사578506,37.55423218,127.0227926,616,212.81,0,금호동1가,14500,7,31,46,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5143.099699983546
다사583512,37.55966289,127.0284192,610,279.26,0,행당동,41616,0,7,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9761.685633534864
다사580520,37.56685988,127.0249767,410,431.85,0,상왕십리동,3685,5,16,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9580.11318089665
다사585513,37.56057324,127.0306779,217,379.25,0,하왕십리동,29847,0,0,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10092.826451458586
다사593516,37.56331288,127.0397191,547,262.92,0,마장동,21338,2,10,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7184.091452915278
다사576505,37.55332168,127.0205341,223,131.97,0,금호동2가,9111,8,18,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12194.049324028798
다사606500,37.54894806,127.0545245,215,497.28,0,성수동2가,23518,2,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12355.261944031447
다사584502,37.55065413,127.029608,513,738.74,0,응봉동,14593,7,24,39,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3838.7756288355104
다사582511,37.55875703,127.0272926,454,252.2,0,행당동,41616,0,10,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6819.062354746731
다사584518,37.56507536,127.0295174,392,85.28,0,홍익동,3638,5,10,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13058.949614381656
다사599495,37.54441124,127.0466274,243,189.02,0,성수동1가,27925,1,9,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9772.064264809325
다사604514,37.56155812,127.0521849,209,136.15,0,용답동,11989,0,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13213.375879117628
다사601515,37.56244652,127.0487827,212,185.03,0,사근동,6634,2,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12508.634320491274
다사586522,37.56868967,127.0317594,228,530.46,0,하왕십리동,29847,2,8,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10589.14660775629
다사574507,37.55511512,127.0182583,380,200.9,0,금호동2가,9111,3,16,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9125.168563212104
다사617502,37.55079705,127.0669667,297,1186.68,0,송정동,9477,3,8,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4886.765767643419
다사607497,37.54624832,127.0556726,459,182.24,0,성수동2가,23518,0,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10790.918069024581
다사572501,37.5496979,127.016029,612,160.34,0,금호동3가,11670,10,13,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11351.760795840297
다사570495,37.54428063,127.0138,370,425.15,0,옥수동,25184,9,22,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10580.764615344871
다사595508,37.55611106,127.0420278,215,140.19,0,행당동,41616,3,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12223.213671248252
다사599518,37.56514183,127.0465018,294,331.92,0,마장동,21338,0,2,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10838.146856499532
다사585512,37.55967191,127.0306836,390,284.53,0,행당동,41616,0,5,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8622.521257921577
다사599512,37.55973385,127.0465346,563,440.85,0,사근동,6634,3,14,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6825.0758806830945
다사616496,37.54538489,127.0658659,212,875.37,0,화양동,23022,3,8,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8332.882854330017
다사586507,37.55516977,127.031844,402,315.12,0,행당동,41616,4,22,44,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4744.784880851605
다사582517,37.56416499,127.0272585,380,147.13,0,하왕십리동,29847,2,8,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10919.004171095059
다사583522,37.56867615,127.0283623,284,466.09,0,하왕십리동,29847,1,13,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8933.58793692285
다사620506,37.55441479,127.0703422,213,1461.89,0,송정동,9477,2,5,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4122.7277736388005
다사593517,37.56421421,127.0397136,514,329.99,0,마장동,21338,4,12,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8797.085896464936
다사586519,37.56598569,127.0317763,236,304.42,0,홍익동,3638,2,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10343.566760272271
다사578495,37.54431757,127.0228558,314,572.24,0,금호동4가,14021,2,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9753.73213526456
다사583500,37.54884695,127.0284873,255,943.69,0,금호동1가,14500,3,17,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3830.4914654930853
다사595517,37.56422301,127.0419781,224,221.14,0,마장동,21338,3,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12102.918306039246
다사604492,37.54172883,127.0523035,313,457.34,0,성수동2가,23518,3,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8838.40222452325
다사605517,37.5642664,127.053301,277,290.93,0,용답동,11989,0,6,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10072.552250703613
다사615500,37.54898605,127.064713,322,909.5,0,송정동,9477,2,9,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6237.955247702093
다사594519,37.56602127,127.0408348,373,183.94,0,마장동,21338,5,9,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12427.698053536556
다사590504,37.55248365,127.0363893,500,775.13,0,응봉동,14593,2,15,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4341.726345856003
다사605500,37.54894378,127.0533924,351,531.47,0,성수동2가,23518,0,2,7,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9494.410624635662
다사580511,37.55874794,127.0250282,578,424.45,0,하왕십리동,29847,6,13,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7754.656926421989
다사577504,37.55242494,127.021672,237,256.82,0,금호동2가,9111,3,18,33,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7340.203326865694
다사619512,37.55981865,127.0691789,478,1145.79,0,용답동,11989,0,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4922.772360005698
다사599514,37.56153651,127.0465236,268,388.45,0,사근동,6634,4,10,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11758.3693305944
다사580523,37.56956385,127.0249596,312,659.89,0,상왕십리동,3685,3,8,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8132.80756909419
다사568498,37.54697527,127.0115184,272,402.72,0,옥수동,25184,2,3,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10863.225525410673
다사581509,37.55694984,127.0261719,668,294.33,0,행당동,41616,3,24,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5860.513834932475
다사616500,37.54899022,127.065845,269,995.6,0,송정동,9477,3,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6430.893372565193
다사584515,37.56237138,127.0295344,283,244.22,0,하왕십리동,29847,0,4,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10742.164425089679
다사604485,37.5354195,127.0523412,288,1073.1,0,성수동2가,23518,0,3,6,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6581.4222949009
다사593513,37.56060889,127.0397357,406,265.28,0,행당동,41616,1,18,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6908.417574974885
다사601500,37.54892656,127.0488642,250,232.56,0,성수동1가,27925,0,4,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10965.634071722514
다사577501,37.54972096,127.0216893,299,543.8,0,금호동3가,11670,0,15,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4169.084186877792
다사584514,37.56147006,127.02954,359,342.46,0,하왕십리동,29847,0,2,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9823.906641480235
다사581513,37.56055515,127.026149,212,466.44,0,하왕십리동,29847,3,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11332.320181095609
다사579506,37.55423675,127.0239247,372,311.87,0,금호동1가,14500,7,32,47,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5720.1317317339945
다사591512,37.55969872,127.0374769,434,237.86,0,행당동,41616,4,15,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8969.046734794178
다사620507,37.55531612,127.070337,611,1410.24,0,송정동,9477,2,2,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,2758.8560327786563
다사609487,37.53724349,127.0579898,258,839.97,0,성수동2가,23518,6,17,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9237.501853860196
다사583508,37.55605758,127.0284419,615,165.53,0,행당동,41616,5,16,35,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7215.793653227147
다사579509,37.55694073,127.0239075,224,410.91,0,금호동1가,14500,7,21,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8921.198752680033
다사606515,37.56246802,127.054444,308,201.2,0,용답동,11989,0,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11113.51154354455
다사569490,37.53976933,127.0126973,345,456.91,0,옥수동,25184,4,15,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9698.830025359017
다사610487,37.53724772,127.0591217,308,866.05,0,성수동2가,23518,7,12,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8952.407919875419
